Datetime EST HB,Datetime EST HE,Datetime GMT HB,Date GMT,HB GMT,Mango Readable,Mango Readable,Mango Readable,Mango Readable,Mango Readable,"MW
Online",Bid Amount,"Laurel Mountain
MW Out Unplanned","Laurel Mountain
MW Out Planned",Comments,"PJM Accepted Availability
mwh_available","energy_losses
(MWh)","energy_cost
$","gross_revenue
[RMCP Revenue]
$","other_charge
$",potential_revenue,revenue_capture,Latest Update,"hrly_dam_reg_mcp
[(RMCCP+RMPCP) x BF]
$","Injections
MWh","Reprocess
Data From",RMCCP,RMPCP,Benefits Factor,Hrly Perf Score
1/30/2015 19:00:00,1/30/2015 20:00:00,1/31/2015 0:00:00,1/31/2015,0,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-203.64,3347.873281,,"3,595.57",93.11%,,210.9066792,,,107.63,2.47,1.915592,0.931111
1/30/2015 20:00:00,1/30/2015 21:00:00,1/31/2015 1:00:00,1/31/2015,1,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-69.54,1702.601361,,"1,868.56",91.12%,,117.41826321,,,48.58,4.43,2.215021,0.911183
1/30/2015 21:00:00,1/30/2015 22:00:00,1/31/2015 2:00:00,1/31/2015,2,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-114.58,1620.422188,,"1,712.84",94.60%,,96.5797182,,,43.61,4.99,1.987237,0.946043
1/30/2015 22:00:00,1/30/2015 23:00:00,1/31/2015 3:00:00,1/31/2015,3,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,1604.655424,,"1,731.44",92.68%,,155.1944078,,,36.68,4.64,3.755915,0.926776
1/30/2015 23:00:00,1/31/2015 0:00:00,1/31/2015 4:00:00,1/31/2015,4,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-76.84,817.1335156,,964.75,84.70%,,84.11554342,,,21.27,2.51,3.537239,0.846989
1/31/2015 0:00:00,1/31/2015 1:00:00,1/31/2015 5:00:00,1/31/2015,5,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,2,68.04,888.7672933,,953.40,93.22%,,69.58169024,,,21.46,2.92,2.854048,0.932206
1/31/2015 1:00:00,1/31/2015 2:00:00,1/31/2015 6:00:00,1/31/2015,6,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-37.24,903.7839511,,955.04,94.63%,,49.71481551,,,23.07,3.64,1.861281,0.946329
1/31/2015 2:00:00,1/31/2015 3:00:00,1/31/2015 7:00:00,1/31/2015,7,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-4,-133.4,678.4463,,746.55,90.88%,,49.28345849,,,18.5,2.01,2.402899,0.90877
1/31/2015 3:00:00,1/31/2015 4:00:00,1/31/2015 8:00:00,1/31/2015,8,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,1,33.44,838.383953,,881.14,95.15%,,48.20054505,,,14.37,5.4,2.438065,0.951479
1/31/2015 4:00:00,1/31/2015 5:00:00,1/31/2015 9:00:00,1/31/2015,9,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,807.7053705,,842.09,95.92%,,35.03592082,,,17.38,5.95,1.501754,0.959163
1/31/2015 5:00:00,1/31/2015 6:00:00,1/31/2015 10:00:00,1/31/2015,10,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-3,-133.08,1274.344995,,"1,346.90",94.61%,,104.10284675,,,32.85,3.2,2.887735,0.946129
1/31/2015 6:00:00,1/31/2015 7:00:00,1/31/2015 11:00:00,1/31/2015,11,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-170.54,2179.754956,,"2,348.20",92.83%,,162.6375231,,,66.47,2.95,2.342805,0.928266
1/31/2015 7:00:00,1/31/2015 8:00:00,1/31/2015 12:00:00,1/31/2015,12,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,1,71.15,1360.822231,,"1,798.15",75.68%,,108.86987566,,,46.1,4.71,2.142686,0.756792
1/31/2015 8:00:00,1/31/2015 9:00:00,1/31/2015 13:00:00,1/31/2015,13,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-59.78,469.0760856,,834.99,56.18%,,55.22102949,,,19.45,2.66,2.497559,0.561773
1/31/2015 9:00:00,1/31/2015 10:00:00,1/31/2015 14:00:00,1/31/2015,14,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,1764.130061,,"2,443.93",72.18%,,135.0533352,,,71.98,2.42,1.815233,0.721841
1/31/2015 10:00:00,1/31/2015 11:00:00,1/31/2015 15:00:00,1/31/2015,15,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-40.2,601.5927213,,623.42,96.50%,,32.3460077,,,16.04,1.91,1.802006,0.96499
1/31/2015 11:00:00,1/31/2015 12:00:00,1/31/2015 16:00:00,1/31/2015,16,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-3,-105.66,992.5766629,,"1,056.87",93.92%,,76.56146025,,,24.89,2.96,2.749065,0.939165
1/31/2015 12:00:00,1/31/2015 13:00:00,1/31/2015 17:00:00,1/31/2015,17,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,1,29.01,1179.785017,,"1,250.89",94.32%,,88.92793512,,,30.44,3.28,2.637246,0.94316
1/31/2015 13:00:00,1/31/2015 14:00:00,1/31/2015 18:00:00,1/31/2015,18,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-28.97,695.9417571,,722.80,96.28%,,43.82900712,,,12.75,3.69,2.665998,0.96284
1/31/2015 14:00:00,1/31/2015 15:00:00,1/31/2015 19:00:00,1/31/2015,19,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-28.17,592.1295633,,619.54,95.58%,,38.27988612,,,9.13,3.33,3.072222,0.955763
1/31/2015 15:00:00,1/31/2015 16:00:00,1/31/2015 20:00:00,1/31/2015,20,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-4,-110.88,616.3709514,,666.21,92.52%,,85.2198875,,,12.39,1.36,6.19781,0.925192
1/31/2015 16:00:00,1/31/2015 17:00:00,1/31/2015 21:00:00,1/31/2015,21,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-28.14,548.3379983,,641.68,85.45%,,54.1542418,,,12.12,2.08,3.813679,0.854537
1/31/2015 17:00:00,1/31/2015 18:00:00,1/31/2015 22:00:00,1/31/2015,22,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-37.77,2098.250621,,"2,554.22",82.15%,,234.92554624,,,76.27,1.17,3.033646,0.821484
1/31/2015 18:00:00,1/31/2015 19:00:00,1/31/2015 23:00:00,1/31/2015,23,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,1,32.24,409.6284274,,472.08,86.77%,,45.9658089,,,11.71,0.83,3.665535,0.867716
1/31/2015 19:00:00,1/31/2015 20:00:00,2/1/2015 0:00:00,2/1/2015,0,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-33.17,539.3219842,,566.71,95.17%,,52.42343557,,,16.1,0.51,3.156137,0.951675
1/31/2015 20:00:00,1/31/2015 21:00:00,2/1/2015 1:00:00,2/1/2015,1,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-34.74,875.4851203,,924.45,94.70%,,59.90243512,,,18.87,3.79,2.643532,0.947036
1/31/2015 21:00:00,1/31/2015 22:00:00,2/1/2015 2:00:00,2/1/2015,2,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-61.16,933.5345978,,978.04,95.45%,,68.39481432,,,18.29,4,3.068408,0.954499
1/31/2015 22:00:00,1/31/2015 23:00:00,2/1/2015 3:00:00,2/1/2015,3,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-56.2,960.3681268,,"1,002.68",95.78%,,68.1634044,,,20.93,3.77,2.759652,0.957797
1/31/2015 23:00:00,2/1/2015 0:00:00,2/1/2015 4:00:00,2/1/2015,4,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,1,26.49,754.9649447,,780.86,96.68%,,37.62125253,,,15.71,4.72,1.841471,0.966843
2/1/2015 0:00:00,2/1/2015 1:00:00,2/1/2015 5:00:00,2/1/2015,5,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-3,-86.58,1213.996422,,"1,371.40",88.52%,,132.5049056,,,33.57,2.53,3.670496,0.885222
2/1/2015 1:00:00,2/1/2015 2:00:00,2/1/2015 6:00:00,2/1/2015,6,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-33.74,1265.86078,,"1,425.34",88.81%,,92.38933792,,,28.41,6.01,2.684176,0.888111
2/1/2015 2:00:00,2/1/2015 3:00:00,2/1/2015 7:00:00,2/1/2015,7,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-31.51,1669.356004,,"1,734.73",96.23%,,96.49331584,,,43.3,5.52,1.976512,0.962314
2/1/2015 3:00:00,2/1/2015 4:00:00,2/1/2015 8:00:00,2/1/2015,8,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,776.5250519,,807.26,96.19%,,41.47315898,,,17.22,4.12,1.943447,0.961922
2/1/2015 4:00:00,2/1/2015 5:00:00,2/1/2015 9:00:00,2/1/2015,9,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-3,-81.39,844.3869969,,911.71,92.62%,,83.7493265,,,17.91,2.59,4.085333,0.926155
2/1/2015 5:00:00,2/1/2015 6:00:00,2/1/2015 10:00:00,2/1/2015,10,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,1269.303707,,"1,313.87",96.61%,,67.90527439,,,19.76,9.03,2.358641,0.966078
2/1/2015 6:00:00,2/1/2015 7:00:00,2/1/2015 11:00:00,2/1/2015,11,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-25.79,1613.918745,,"1,699.93",94.94%,,128.16134862,,,42.96,3.7,2.746707,0.949403
2/1/2015 7:00:00,2/1/2015 8:00:00,2/1/2015 12:00:00,2/1/2015,12,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-27.27,1538.358312,,"1,588.49",96.84%,,85.3202102,,,37.34,6.29,1.95554,0.96844
2/1/2015 8:00:00,2/1/2015 9:00:00,2/1/2015 13:00:00,2/1/2015,13,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,3021.43162,,"3,138.87",96.26%,,301.05771745,,,89.39,2.66,3.270589,0.962585
2/1/2015 9:00:00,2/1/2015 10:00:00,2/1/2015 14:00:00,2/1/2015,14,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-32,833.2559739,,858.54,97.05%,,50.8198323,,,23.84,1.49,2.00631,0.970549
2/1/2015 10:00:00,2/1/2015 11:00:00,2/1/2015 15:00:00,2/1/2015,15,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-30.56,2322.220126,,"2,412.36",96.26%,,153.66657,,,55.5,8.25,2.410456,0.962634
2/1/2015 11:00:00,2/1/2015 12:00:00,2/1/2015 16:00:00,2/1/2015,16,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-3,-92.55,886.3910346,,921.82,96.16%,,55.75038848,,,18.95,4.07,2.421824,0.961568
2/1/2015 12:00:00,2/1/2015 13:00:00,2/1/2015 17:00:00,2/1/2015,17,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,1042.264265,,"1,089.24",95.69%,,57.9023224,,,17.38,7.02,2.373046,0.956872
2/1/2015 13:00:00,2/1/2015 14:00:00,2/1/2015 18:00:00,2/1/2015,18,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,952.0705316,,977.98,97.35%,,52.946502,,,22.6,4,1.99047,0.973507
2/1/2015 14:00:00,2/1/2015 15:00:00,2/1/2015 19:00:00,2/1/2015,19,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-62.9,1286.156898,,"1,316.85",97.67%,,64.02212755,,,23.07,9.08,1.991357,0.976693
2/1/2015 15:00:00,2/1/2015 16:00:00,2/1/2015 20:00:00,2/1/2015,20,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-28.2,1019.956767,,"1,076.48",94.75%,,68.27446805,,,21.93,4.54,2.579315,0.94749
2/1/2015 16:00:00,2/1/2015 17:00:00,2/1/2015 21:00:00,2/1/2015,21,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-3,-90.57,1090.675105,,"1,130.36",96.49%,,52.03803284,,,17.04,9.23,1.980892,0.964895
2/1/2015 17:00:00,2/1/2015 18:00:00,2/1/2015 22:00:00,2/1/2015,22,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,1378.569764,,"1,415.68",97.38%,,66.54012198,,,30.77,7.81,1.724731,0.973783
2/1/2015 18:00:00,2/1/2015 19:00:00,2/1/2015 23:00:00,2/1/2015,23,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-26.77,836.5447241,,992.78,84.26%,,107.1128726,,,27.06,1.04,3.811846,0.84263
2/1/2015 19:00:00,2/1/2015 20:00:00,2/2/2015 0:00:00,2/2/2015,0,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-3,-77.37,828.6372322,,864.19,95.89%,,92.19610707,,,23.58,0.91,3.764643,0.958864
2/1/2015 20:00:00,2/1/2015 21:00:00,2/2/2015 1:00:00,2/2/2015,1,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,2,52.04,828.1660439,,873.37,94.82%,,41.4148762,,,15.32,6.23,1.921804,0.948241
2/1/2015 21:00:00,2/1/2015 22:00:00,2/2/2015 2:00:00,2/2/2015,2,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-4,-101.68,1309.565123,,"1,392.74",94.03%,,97.00970685,,,22.55,6.22,3.371905,0.940277
2/1/2015 22:00:00,2/1/2015 23:00:00,2/2/2015 3:00:00,2/2/2015,3,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-26.55,900.9287535,,995.95,90.46%,,49.62385472,,,20.76,5.48,1.891153,0.90459
2/1/2015 23:00:00,2/2/2015 0:00:00,2/2/2015 4:00:00,2/2/2015,4,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-22.41,1083.828039,,"1,176.06",92.16%,,73.60956155,,,18.83,6.06,2.957395,0.921577
2/2/2015 0:00:00,2/2/2015 1:00:00,2/2/2015 5:00:00,2/2/2015,5,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-41.78,1069.10818,,"1,118.95",95.55%,,51.25663908,,,17.22,9.12,1.945962,0.955457
2/2/2015 1:00:00,2/2/2015 2:00:00,2/2/2015 6:00:00,2/2/2015,6,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-20.7,747.0505193,,785.16,95.15%,,32.50813867,,,10.41,8,1.765787,0.951461
2/2/2015 2:00:00,2/2/2015 3:00:00,2/2/2015 7:00:00,2/2/2015,7,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,1,19.22,484.781544,,502.79,96.42%,,18.72353235,,,8.28,5.45,1.363695,0.964186
2/2/2015 3:00:00,2/2/2015 4:00:00,2/2/2015 8:00:00,2/2/2015,8,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-3,-65.67,592.5628701,,631.06,93.90%,,48.80059464,,,18.83,0.35,2.544348,0.939001
2/2/2015 4:00:00,2/2/2015 5:00:00,2/2/2015 9:00:00,2/2/2015,9,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-21.21,474.4507871,,492.14,96.40%,,26.17834534,,,7.9,3.16,2.366939,0.964047
2/2/2015 5:00:00,2/2/2015 6:00:00,2/2/2015 10:00:00,2/2/2015,10,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-24.85,954.081035,,"1,010.95",94.37%,,59.06448708,,,19.5,5.02,2.408829,0.943743
2/2/2015 6:00:00,2/2/2015 7:00:00,2/2/2015 11:00:00,2/2/2015,11,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-3,-93.81,695.1631556,,729.80,95.25%,,41.992812,,,12.82,4,2.4966,0.952533
2/2/2015 7:00:00,2/2/2015 8:00:00,2/2/2015 12:00:00,2/2/2015,12,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,2,54.98,525.8684843,,554.66,94.81%,,27.95480264,,,6.37,4.11,2.667443,0.948088
2/2/2015 8:00:00,2/2/2015 9:00:00,2/2/2015 13:00:00,2/2/2015,13,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-57.32,477.5483901,,504.37,94.68%,,23.1154972,,,8.51,3.89,1.864153,0.946822
2/2/2015 9:00:00,2/2/2015 10:00:00,2/2/2015 14:00:00,2/2/2015,14,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-28.67,432.7025086,,453.95,95.32%,,22.15512896,,,7.69,3.19,2.036317,0.9532
2/2/2015 10:00:00,2/2/2015 11:00:00,2/2/2015 15:00:00,2/2/2015,15,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-28,219.6173916,,237.69,92.40%,,19.62191867,,,7.24,0.07,2.684257,0.923955
2/2/2015 11:00:00,2/2/2015 12:00:00,2/2/2015 16:00:00,2/2/2015,16,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-26.39,1024.354354,,"1,170.75",87.50%,,97.92632472,,,29.17,2.39,3.102862,0.874958
2/2/2015 12:00:00,2/2/2015 13:00:00,2/2/2015 17:00:00,2/2/2015,17,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-28.11,935.2883454,,986.39,94.82%,,59.75167644,,,20.37,4.32,2.420076,0.948192
2/2/2015 13:00:00,2/2/2015 14:00:00,2/2/2015 18:00:00,2/2/2015,18,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,1438.126013,,"1,486.01",96.78%,,72.7774785,,,34.27,6.88,1.76859,0.967775
2/2/2015 14:00:00,2/2/2015 15:00:00,2/2/2015 19:00:00,2/2/2015,19,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-3,-84.15,1108.310149,,"1,147.61",96.58%,,78.98968416,,,23.63,4.33,2.825096,0.965759
2/2/2015 15:00:00,2/2/2015 16:00:00,2/2/2015 20:00:00,2/2/2015,20,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,837.5511902,,877.74,95.42%,,59.1101294,,,17.01,3.64,2.862476,0.954212
2/2/2015 16:00:00,2/2/2015 17:00:00,2/2/2015 21:00:00,2/2/2015,21,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-3,-88.53,856.2071522,,897.00,95.45%,,52.16596552,,,18.68,4.08,2.292002,0.954519
2/2/2015 17:00:00,2/2/2015 18:00:00,2/2/2015 22:00:00,2/2/2015,22,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,1,36.25,3234.049738,,"3,446.09",93.85%,,345.70281054,,,104.31,1.03,3.281781,0.93847
2/2/2015 18:00:00,2/2/2015 19:00:00,2/2/2015 23:00:00,2/2/2015,23,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-60.05,4406.785751,,"4,726.30",93.24%,,411.8814,,,144.3,1.2,2.8308,0.932396
2/2/2015 19:00:00,2/2/2015 20:00:00,2/3/2015 0:00:00,2/3/2015,0,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-103.72,2225.78932,,"2,318.07",96.02%,,138.5271,,,69.99,1.26,1.94424,0.96019
2/2/2015 20:00:00,2/2/2015 21:00:00,2/3/2015 1:00:00,2/3/2015,1,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-65.56,3133.184018,,"3,283.49",95.42%,,179.4977226,,,96.5,3.4,1.796774,0.954224
2/2/2015 21:00:00,2/2/2015 22:00:00,2/3/2015 2:00:00,2/3/2015,2,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-30.78,2401.659082,,"2,685.31",89.44%,,157.01336375,,,48.66,14.09,2.502205,0.894368
2/2/2015 22:00:00,2/2/2015 23:00:00,2/3/2015 3:00:00,2/3/2015,3,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,1,30.03,1014.120546,,"1,053.58",96.26%,,63.3859602,,,22.17,4.53,2.374006,0.962551
2/2/2015 23:00:00,2/3/2015 0:00:00,2/3/2015 4:00:00,2/3/2015,4,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-3,-83.13,1242.144471,,"1,289.99",96.29%,,67.02666993,,,20.46,8.61,2.305699,0.962913
2/3/2015 0:00:00,2/3/2015 1:00:00,2/3/2015 5:00:00,2/3/2015,5,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,624.7406522,,646.52,96.63%,,29.2024369,,,11.82,4.76,1.761305,0.96631
2/3/2015 1:00:00,2/3/2015 2:00:00,2/3/2015 6:00:00,2/3/2015,6,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-3,-84.54,588.7791334,,635.20,92.69%,,53.45106644,,,10.7,2.21,4.140284,0.926918
2/3/2015 2:00:00,2/3/2015 3:00:00,2/3/2015 7:00:00,2/3/2015,7,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,663.9878645,,704.28,94.28%,,45.0640236,,,8.32,3.63,3.771048,0.942783
2/3/2015 3:00:00,2/3/2015 4:00:00,2/3/2015 8:00:00,2/3/2015,8,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,593.5483572,,622.98,95.27%,,24.52114152,,,10,6.29,1.505288,0.95275
2/3/2015 4:00:00,2/3/2015 5:00:00,2/3/2015 9:00:00,2/3/2015,9,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-58.44,802.6652227,,"1,017.05",78.92%,,95.7257436,,,19.25,2.9,4.321704,0.789206
2/3/2015 5:00:00,2/3/2015 6:00:00,2/3/2015 10:00:00,2/3/2015,10,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-3,-89.34,993.8759347,,"1,172.82",84.74%,,76.43052576,,,25.83,4.26,2.540064,0.847423
2/3/2015 6:00:00,2/3/2015 7:00:00,2/3/2015 11:00:00,2/3/2015,11,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-36.02,724.6512499,,846.77,85.58%,,97.8428156,,,23.56,0.72,4.02977,0.855787
2/3/2015 7:00:00,2/3/2015 8:00:00,2/3/2015 12:00:00,2/3/2015,12,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,601.5835433,,657.67,91.47%,,39.13330363,,,17.77,1.36,2.045651,0.914724
2/3/2015 8:00:00,2/3/2015 9:00:00,2/3/2015 13:00:00,2/3/2015,13,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,496.0580976,,548.75,90.40%,,32.82675405,,,13.94,1.51,2.124709,0.903985
2/3/2015 9:00:00,2/3/2015 10:00:00,2/3/2015 14:00:00,2/3/2015,14,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,222.9453366,,234.56,95.05%,,10.24651198,,,4.58,1.68,1.636823,0.950501
2/3/2015 10:00:00,2/3/2015 11:00:00,2/3/2015 15:00:00,2/3/2015,15,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-3,-93.75,733.0838605,,767.10,95.57%,,68.74590608,,,23.77,0.07,2.883637,0.955657
2/3/2015 11:00:00,2/3/2015 12:00:00,2/3/2015 16:00:00,2/3/2015,16,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-30.08,697.1966432,,726.12,96.02%,,51.424995,,,13.66,2.91,3.1035,0.96017
