Datetime EST HB,Datetime EST HE,Datetime GMT HB,Date GMT,HB GMT,Mango Readable," MW
Online","Bid Amount
","PJM II
MW Out Unplanned",Mango Readable,Mango Readable,Mango Readable,Mango Readable,"PJM II
MW Out Planned",Comments,"PJM Accepted Availability
mwh_available","energy_losses
(MWh)","energy_cost
$","gross_revenue
[RMCP Revenue]
$","other_charge
$",potential_revenue,revenue_capture,Latest Update,"
hrly_dam_reg_mcp
[(RMCCP+RMPCP) x BF]
$","
Injections
MWh","Reprocess
Data From",RMCCP,RMPCP,Benefits Factor,Hrly Perf Score
2/5/2015 2:00:00,2/5/2015 3:00:00,2/5/2015 7:00:00,2/5/2015,7,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,0,,159.38423624,0.00%,,158.88047412,,,73,3.21,2.084772,0.962795
2/5/2015 3:00:00,2/5/2015 4:00:00,2/5/2015 8:00:00,2/5/2015,8,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,0,,49.03649744,0.00%,,30.78950836,,,11.86,8.28,1.528774,0.964394
2/5/2015 4:00:00,2/5/2015 5:00:00,2/5/2015 9:00:00,2/5/2015,9,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,0,,72.271555,0.00%,,49.679015,,,25.35,7.03,1.53425,0.641622
2/5/2015 5:00:00,2/5/2015 6:00:00,2/5/2015 10:00:00,2/5/2015,10,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,0,,71.5826188,0.00%,,51.02759565,,,18.25,9.56,1.834865,0.756738
2/5/2015 6:00:00,2/5/2015 7:00:00,2/5/2015 11:00:00,2/5/2015,11,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,0,,180.32139824,0.00%,,168.47472372,,,77.8,6.16,2.006607,0.945328
2/5/2015 7:00:00,2/5/2015 8:00:00,2/5/2015 12:00:00,2/5/2015,12,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,0,,7.1257008,0.00%,,6.09598584,,,0.66,0.6,4.838084,0.705876
2/5/2015 8:00:00,2/5/2015 9:00:00,2/5/2015 13:00:00,2/5/2015,13,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,0,,22.86951862,0.00%,,33.0540029,,,11.23,0.07,2.925133,0.817523
2/5/2015 9:00:00,2/5/2015 10:00:00,2/5/2015 14:00:00,2/5/2015,14,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,0,,27.65033152,0.00%,,26.669115,,,13.67,0.08,1.939572,0.943377
2/5/2015 10:00:00,2/5/2015 11:00:00,2/5/2015 15:00:00,2/5/2015,15,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,24.4353726,,25.86,94.49%,,22.59327429,,,12.93,0,1.747353,0.94491
2/5/2015 11:00:00,2/5/2015 12:00:00,2/5/2015 16:00:00,2/5/2015,16,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,31.86502648,,33.7801588,94.33%,,30.7683656,,,12.93,1.91,2.07334,0.943306
2/5/2015 12:00:00,2/5/2015 13:00:00,2/5/2015 17:00:00,2/5/2015,17,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,51.59788479,,57.39826662,89.89%,,45.44673222,,,17.07,5.87,1.981113,0.898945
2/5/2015 13:00:00,2/5/2015 14:00:00,2/5/2015 18:00:00,2/5/2015,18,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,114.7311265,,124.35886548,92.26%,,89.89655508,,,29.62,16.82,1.935757,0.922581
2/5/2015 14:00:00,2/5/2015 15:00:00,2/5/2015 19:00:00,2/5/2015,19,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,68.41086887,,72.8236934,93.94%,,51.33624255,,,12.95,10.9,2.152463,0.939404
2/5/2015 15:00:00,2/5/2015 16:00:00,2/5/2015 20:00:00,2/5/2015,20,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,51.94011321,,55.6240376,93.38%,,62.65953198,,,15.43,3.8,3.258426,0.933771
2/5/2015 16:00:00,2/5/2015 17:00:00,2/5/2015 21:00:00,2/5/2015,21,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,68.01627959,,72.87000488,93.34%,,84.69098528,,,23.53,4.23,3.050828,0.933392
2/5/2015 17:00:00,2/5/2015 18:00:00,2/5/2015 22:00:00,2/5/2015,22,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,226.4381612,,233.7264532,96.88%,,391.69522314,,,113.09,1.1,3.430206,0.968817
2/5/2015 18:00:00,2/5/2015 19:00:00,2/5/2015 23:00:00,2/5/2015,23,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,160.5598233,,165.4829408,97.02%,,203.35049056,,,79.08,1.45,2.525152,0.97025
2/5/2015 19:00:00,2/5/2015 20:00:00,2/6/2015 0:00:00,2/6/2015,0,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,127.8825741,,133.31850272,95.92%,,186.0958142,,,62.83,1.32,2.900948,0.959226
2/5/2015 20:00:00,2/5/2015 21:00:00,2/6/2015 1:00:00,2/6/2015,1,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,29.69373776,,31.2944818,94.88%,,30.3494942,,,12.69,1.37,2.15857,0.948849
2/5/2015 21:00:00,2/5/2015 22:00:00,2/6/2015 2:00:00,2/6/2015,2,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,90.51376421,,95.73586864,94.55%,,73.8904578,,,35.33,7.22,1.736556,0.945453
2/5/2015 22:00:00,2/5/2015 23:00:00,2/6/2015 3:00:00,2/6/2015,3,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,117.1723053,,122.58273968,95.59%,,129.93113532,,,36.94,8.52,2.858142,0.955863
2/5/2015 23:00:00,2/6/2015 0:00:00,2/6/2015 4:00:00,2/6/2015,4,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,70.30164135,,73.6741492,95.42%,,75.88778355,,,23.21,5.08,2.682495,0.954224
2/6/2015 0:00:00,2/6/2015 1:00:00,2/6/2015 5:00:00,2/6/2015,5,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,33.51316451,,35.5302148,94.32%,,25.65160916,,,12.16,3.4,1.648561,0.94323
2/6/2015 1:00:00,2/6/2015 2:00:00,2/6/2015 6:00:00,2/6/2015,6,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,35.77728933,,38.12210368,93.85%,,34.37887968,,,14.12,2.37,2.084832,0.938492
2/6/2015 2:00:00,2/6/2015 3:00:00,2/6/2015 7:00:00,2/6/2015,7,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,44.03153461,,46.08185456,95.55%,,38.5386407,,,17.89,2.76,1.866278,0.955507
2/6/2015 3:00:00,2/6/2015 4:00:00,2/6/2015 8:00:00,2/6/2015,8,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,49.62702806,,52.12846456,95.20%,,49.61832379,,,25.37,0.36,1.928423,0.952014
2/6/2015 4:00:00,2/6/2015 5:00:00,2/6/2015 9:00:00,2/6/2015,9,PJMIIsched:2000,2,2,,,,,,,,2,-1.0000,-35.2,47.77916093,,53.34067284,89.57%,,48.58545915,,,9.93,5.22,3.206961,0.895736
2/6/2015 5:00:00,2/6/2015 6:00:00,2/6/2015 10:00:00,2/6/2015,10,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,45.91657904,,54.70929238,83.93%,,83.45752157,,,20.62,1.81,3.720799,0.839283
2/6/2015 6:00:00,2/6/2015 7:00:00,2/6/2015 11:00:00,2/6/2015,11,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,390.0716512,,454.5547943,85.81%,,799.11326169,,,224.26,0.85,3.549879,0.85814
2/6/2015 7:00:00,2/6/2015 8:00:00,2/6/2015 12:00:00,2/6/2015,12,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,336.5216581,,435.53597,77.27%,,1010.55545892,,,211.84,1.25,4.742388,0.772661
2/6/2015 8:00:00,2/6/2015 9:00:00,2/6/2015 13:00:00,2/6/2015,13,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,79.84385869,,83.94454996,95.11%,,89.96558072,,,19.13,6.51,3.508798,0.95115
2/6/2015 9:00:00,2/6/2015 10:00:00,2/6/2015 14:00:00,2/6/2015,14,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,19.92248169,,20.79931856,95.78%,,15.94590372,,,6.71,2.02,1.826564,0.957843
2/6/2015 10:00:00,2/6/2015 11:00:00,2/6/2015 15:00:00,2/6/2015,15,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,24.69023069,,26.65519862,92.63%,,49.51463649,,,9.94,0.73,4.640547,0.926282
2/6/2015 11:00:00,2/6/2015 12:00:00,2/6/2015 16:00:00,2/6/2015,16,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,66.74667451,,69.22327564,96.42%,,60.0111369,,,19.22,6.63,2.321514,0.964223
2/6/2015 12:00:00,2/6/2015 13:00:00,2/6/2015 17:00:00,2/6/2015,17,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,55.39719186,,57.86846464,95.73%,,54.7812636,,,14.98,5.12,2.725436,0.957295
2/6/2015 13:00:00,2/6/2015 14:00:00,2/6/2015 18:00:00,2/6/2015,18,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,48.18452254,,57.5582248,83.71%,,51.8941456,,,14.78,5.46,2.56394,0.837144
2/6/2015 14:00:00,2/6/2015 15:00:00,2/6/2015 19:00:00,2/6/2015,19,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,46.96106969,,50.4489052,93.09%,,43.55557596,,,10.76,5.35,2.703636,0.930864
2/6/2015 15:00:00,2/6/2015 16:00:00,2/6/2015 20:00:00,2/6/2015,20,PJMIIsched:0,2,0,,,,,,2,deassigned from Reg Mkt. to balance,0,0.0000,0,44.72276673,,48.04436172,93.09%,,47.99141236,,,11.5,4.06,3.084281,0.930864
2/6/2015 16:00:00,2/6/2015 17:00:00,2/6/2015 21:00:00,2/6/2015,21,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,8.633069654,,35.20339616,24.52%,,42.40845576,,,10.03,2.18,3.473256,0.245234
2/6/2015 17:00:00,2/6/2015 18:00:00,2/6/2015 22:00:00,2/6/2015,22,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,18.84008786,,21.76738796,86.55%,,32.23467874,,,7.98,0.79,3.675562,0.865519
2/6/2015 18:00:00,2/6/2015 19:00:00,2/6/2015 23:00:00,2/6/2015,23,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,35.53226645,,38.58805448,92.08%,,35.91557916,,,15.76,1.72,2.054667,0.92081
2/6/2015 19:00:00,2/6/2015 20:00:00,2/7/2015 0:00:00,2/7/2015,0,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,46.1786253,,47.9395405,96.33%,,37.49070605,,,11.4,5.75,2.186047,0.963268
2/6/2015 20:00:00,2/6/2015 21:00:00,2/7/2015 1:00:00,2/7/2015,1,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,44.00080153,,45.7771852,96.12%,,42.79123275,,,15.23,3.32,2.306805,0.961195
2/6/2015 21:00:00,2/6/2015 22:00:00,2/7/2015 2:00:00,2/7/2015,2,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,48.91922493,,51.6887604,94.64%,,36.81948434,,,11.18,7.4,1.981673,0.946419
2/6/2015 22:00:00,2/6/2015 23:00:00,2/7/2015 3:00:00,2/7/2015,3,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,50.58221572,,53.68864046,94.21%,,45.32287879,,,12.32,5.81,2.499883,0.94214
2/6/2015 23:00:00,2/7/2015 0:00:00,2/7/2015 4:00:00,2/7/2015,4,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,53.24552965,,62.60688704,85.05%,,52.50974742,,,18.1,6.08,2.171619,0.850474
2/7/2015 0:00:00,2/7/2015 1:00:00,2/7/2015 5:00:00,2/7/2015,5,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,35.62147069,,40.4993317,87.96%,,41.18458565,,,14.76,2.27,2.418355,0.879557
2/7/2015 1:00:00,2/7/2015 2:00:00,2/7/2015 6:00:00,2/7/2015,6,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,34.69553423,,36.11293064,96.08%,,22.5104956,,,11.69,4.61,1.381012,0.960751
2/7/2015 2:00:00,2/7/2015 3:00:00,2/7/2015 7:00:00,2/7/2015,7,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,27.05013834,,28.67348786,94.34%,,16.90258844,,,7.33,5.19,1.350047,0.943385
2/7/2015 3:00:00,2/7/2015 4:00:00,2/7/2015 8:00:00,2/7/2015,8,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,17.07057167,,17.98350426,94.92%,,11.83987031,,,7.34,1.19,1.388027,0.949235
2/7/2015 4:00:00,2/7/2015 5:00:00,2/7/2015 9:00:00,2/7/2015,9,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,19.19697858,,24.448552,78.52%,,16.38982784,,,10.84,1,1.384276,0.785199
2/7/2015 5:00:00,2/7/2015 6:00:00,2/7/2015 10:00:00,2/7/2015,10,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,78.3016436,,81.68086256,95.86%,,65.8241631,,,18.38,9.52,2.359289,0.958629
2/7/2015 6:00:00,2/7/2015 7:00:00,2/7/2015 11:00:00,2/7/2015,11,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,52.29460618,,57.41669184,91.08%,,44.61429216,,,14.26,6.83,2.115424,0.910791
2/7/2015 7:00:00,2/7/2015 8:00:00,2/7/2015 12:00:00,2/7/2015,12,PJMIIsched:2000,2,2,,,,,,,,2,-1.0000,-29,50.10514332,,57.72315696,86.80%,,45.4526796,,,15.84,6.36,2.047418,0.868025
2/7/2015 8:00:00,2/7/2015 9:00:00,2/7/2015 13:00:00,2/7/2015,13,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,26.57476157,,57.03228082,46.60%,,53.16950513,,,14.64,5.17,2.683973,0.46596
2/7/2015 9:00:00,2/7/2015 10:00:00,2/7/2015 14:00:00,2/7/2015,14,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,559.5711145,,608.27575416,91.99%,,709.10486496,,,287.22,7.02,2.409954,0.91993
2/7/2015 10:00:00,2/7/2015 11:00:00,2/7/2015 15:00:00,2/7/2015,15,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,544.2719667,,567.00253122,95.99%,,1188.92877377,,,251.84,6.89,4.595249,0.959911
2/7/2015 11:00:00,2/7/2015 12:00:00,2/7/2015 16:00:00,2/7/2015,16,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,125.5727572,,130.12626566,96.50%,,170.31316789,,,41.22,6.71,3.553373,0.965007
2/7/2015 12:00:00,2/7/2015 13:00:00,2/7/2015 17:00:00,2/7/2015,17,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,59.23507641,,61.7603973,95.91%,,53.94372984,,,15.69,6.15,2.469951,0.959111
2/7/2015 13:00:00,2/7/2015 14:00:00,2/7/2015 18:00:00,2/7/2015,18,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,34.30887089,,43.7602544,78.40%,,43.89337824,,,14.96,2.8,2.471474,0.784019
2/7/2015 14:00:00,2/7/2015 15:00:00,2/7/2015 19:00:00,2/7/2015,19,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,223.7711326,,245.75677994,91.05%,,442.7507785,,,107.67,3.83,3.970859,0.910539
2/7/2015 15:00:00,2/7/2015 16:00:00,2/7/2015 20:00:00,2/7/2015,20,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,57.49592697,,60.76399702,94.62%,,60.78340548,,,21.01,3.83,2.446997,0.946217
2/7/2015 16:00:00,2/7/2015 17:00:00,2/7/2015 21:00:00,2/7/2015,21,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,56.99590422,,59.0831341,96.47%,,51.69945681,,,18.08,5.15,2.225547,0.964673
2/7/2015 17:00:00,2/7/2015 18:00:00,2/7/2015 22:00:00,2/7/2015,22,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,46.06801792,,49.40227636,93.25%,,42.5665151,,,10.44,5.26,2.711243,0.932508
2/7/2015 18:00:00,2/7/2015 19:00:00,2/7/2015 23:00:00,2/7/2015,23,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,47.97447355,,49.69537468,96.54%,,36.40346468,,,11.63,6.63,1.993618,0.965371
2/7/2015 19:00:00,2/7/2015 20:00:00,2/8/2015 0:00:00,2/8/2015,0,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,47.10719796,,49.63888012,94.90%,,38.43279885,,,11.93,6.02,2.141103,0.948998
2/7/2015 20:00:00,2/7/2015 21:00:00,2/8/2015 1:00:00,2/8/2015,1,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,35.16270017,,37.19472224,94.54%,,24.61770636,,,5.81,6.28,2.036204,0.945368
2/7/2015 21:00:00,2/7/2015 22:00:00,2/8/2015 2:00:00,2/8/2015,2,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,42.60763765,,45.726898,93.18%,,37.8854095,,,11.21,4.98,2.34005,0.931785
2/7/2015 22:00:00,2/7/2015 23:00:00,2/8/2015 3:00:00,2/8/2015,3,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,36.30852538,,37.95652164,95.66%,,39.12722196,,,8.47,3.11,3.378862,0.956582
2/7/2015 23:00:00,2/8/2015 0:00:00,2/8/2015 4:00:00,2/8/2015,4,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,110.3298449,,121.90927558,90.50%,,114.2853803,,,46.61,6.69,2.144191,0.905016
2/8/2015 0:00:00,2/8/2015 1:00:00,2/8/2015 5:00:00,2/8/2015,5,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,25.35606001,,26.46657086,95.80%,,19.58130087,,,13.04,0.13,1.486811,0.958041
2/8/2015 1:00:00,2/8/2015 2:00:00,2/8/2015 6:00:00,2/8/2015,6,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,30.87041196,,32.17786288,95.94%,,25.23086739,,,12.95,1.84,1.705941,0.959368
2/8/2015 2:00:00,2/8/2015 3:00:00,2/8/2015 7:00:00,2/8/2015,7,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,27.05141308,,28.14205856,96.12%,,20.801046,,,6.86,3.64,1.981052,0.961245
2/8/2015 3:00:00,2/8/2015 4:00:00,2/8/2015 8:00:00,2/8/2015,8,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,21.71125048,,22.5654662,96.21%,,14.97807649,,,6.39,3.1,1.578301,0.962145
2/8/2015 4:00:00,2/8/2015 5:00:00,2/8/2015 9:00:00,2/8/2015,9,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,15.34970039,,15.93395056,96.33%,,13.59137672,,,7.76,0.12,1.724794,0.963333
2/8/2015 5:00:00,2/8/2015 6:00:00,2/8/2015 10:00:00,2/8/2015,10,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,23.69076986,,24.85823696,95.30%,,21.24433976,,,7.24,2.34,2.217572,0.953035
2/8/2015 6:00:00,2/8/2015 7:00:00,2/8/2015 11:00:00,2/8/2015,11,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,31.30857506,,33.031498,94.78%,,25.59463764,,,9.76,3.5,1.930214,0.94784
2/8/2015 7:00:00,2/8/2015 8:00:00,2/8/2015 12:00:00,2/8/2015,12,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,36.67492449,,38.85413644,94.39%,,24.47606028,,,4.46,7.02,2.132061,0.943913
2/8/2015 8:00:00,2/8/2015 9:00:00,2/8/2015 13:00:00,2/8/2015,13,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,39.58695097,,41.15533982,96.19%,,27.40593889,,,5.14,6.63,2.328457,0.961891
2/8/2015 9:00:00,2/8/2015 10:00:00,2/8/2015 14:00:00,2/8/2015,14,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,40.08795754,,42.4434412,94.45%,,32.2602303,,,6.29,5.42,2.75493,0.944503
2/8/2015 10:00:00,2/8/2015 11:00:00,2/8/2015 15:00:00,2/8/2015,15,PJMIIsched:2000,2,2,,,,,,,,2,-1.0000,-15.11,117.3561917,,123.4004701,95.10%,,114.8052321,,,49.49,5.89,2.073045,0.951019
2/8/2015 11:00:00,2/8/2015 12:00:00,2/8/2015 16:00:00,2/8/2015,16,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,82.66779348,,88.1654375,93.76%,,67.95545225,,,17.38,11.25,2.373575,0.937644
2/8/2015 12:00:00,2/8/2015 13:00:00,2/8/2015 17:00:00,2/8/2015,17,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,27.19279856,,29.9156294,90.90%,,21.1340421,,,5.32,4.46,2.160945,0.908983
2/8/2015 13:00:00,2/8/2015 14:00:00,2/8/2015 18:00:00,2/8/2015,18,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,55.74335827,,59.7931482,93.23%,,54.45551326,,,16.66,5.35,2.474126,0.93227
2/8/2015 14:00:00,2/8/2015 15:00:00,2/8/2015 19:00:00,2/8/2015,19,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,49.37530807,,54.91453746,89.91%,,41.76609648,,,12.75,6.93,2.122261,0.89913
2/8/2015 15:00:00,2/8/2015 16:00:00,2/8/2015 20:00:00,2/8/2015,20,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,52.56087744,,61.23678228,85.83%,,57.37651275,,,18.23,5.02,2.467807,0.858322
2/8/2015 16:00:00,2/8/2015 17:00:00,2/8/2015 21:00:00,2/8/2015,21,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,125.7054296,,166.98893504,75.28%,,210.87290752,,,67.5,5.54,2.887088,0.752777
2/8/2015 17:00:00,2/8/2015 18:00:00,2/8/2015 22:00:00,2/8/2015,22,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,35.46910132,,38.57639104,91.95%,,28.06203136,,,9.68,5.04,1.906388,0.919451
2/8/2015 18:00:00,2/8/2015 19:00:00,2/8/2015 23:00:00,2/8/2015,23,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,28.79213465,,29.87681232,96.37%,,18.75482646,,,4.95,5.64,1.770994,0.963695
2/8/2015 19:00:00,2/8/2015 20:00:00,2/9/2015 0:00:00,2/9/2015,0,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,17.89161788,,18.5532644,96.43%,,13.0910281,,,5.23,2.34,1.72933,0.964338
2/8/2015 20:00:00,2/8/2015 21:00:00,2/9/2015 1:00:00,2/9/2015,1,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,47.20174894,,49.25113804,95.84%,,41.44861286,,,12.16,5.23,2.383474,0.958389
2/8/2015 21:00:00,2/8/2015 22:00:00,2/9/2015 2:00:00,2/9/2015,2,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,56.77453419,,58.9519847,96.31%,,48.6305349,,,15.23,6.31,2.257685,0.963064
2/8/2015 22:00:00,2/8/2015 23:00:00,2/9/2015 3:00:00,2/9/2015,3,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,27.21359114,,29.58021544,92.00%,,32.28870448,,,10.46,1.62,2.672906,0.919993
2/8/2015 23:00:00,2/9/2015 0:00:00,2/9/2015 4:00:00,2/9/2015,4,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,31.44557297,,33.3468786,94.30%,,25.41017965,,,10.27,3.46,1.850705,0.942984
2/9/2015 0:00:00,2/9/2015 1:00:00,2/9/2015 5:00:00,2/9/2015,5,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,14.35665489,,15.31709822,93.73%,,9.07668045,,,2.98,3.17,1.475883,0.937296
2/9/2015 1:00:00,2/9/2015 2:00:00,2/9/2015 6:00:00,2/9/2015,6,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,17.20653378,,18.38768512,93.58%,,12.41695178,,,6.29,1.92,1.512418,0.935764
2/9/2015 2:00:00,2/9/2015 3:00:00,2/9/2015 7:00:00,2/9/2015,7,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,12.05373089,,12.61142052,95.58%,,8.67128325,,,3.63,1.62,1.651673,0.955779
2/9/2015 3:00:00,2/9/2015 4:00:00,2/9/2015 8:00:00,2/9/2015,8,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,10.50872046,,11.0362186,95.22%,,7.9246379,,,5.3,0.15,1.454062,0.952203
2/9/2015 4:00:00,2/9/2015 5:00:00,2/9/2015 9:00:00,2/9/2015,9,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,23.61013421,,24.7040286,95.57%,,16.7732691,,,12.12,0.17,1.36479,0.95572
2/9/2015 5:00:00,2/9/2015 6:00:00,2/9/2015 10:00:00,2/9/2015,10,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,54.33120459,,56.04448448,96.94%,,44.26790032,,,12.42,6.76,2.308024,0.96943
2/9/2015 6:00:00,2/9/2015 7:00:00,2/9/2015 11:00:00,2/9/2015,11,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,75.1265197,,79.1197738,94.95%,,70.6311089,,,18.2,7.89,2.70721,0.949529
2/9/2015 7:00:00,2/9/2015 8:00:00,2/9/2015 12:00:00,2/9/2015,12,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,78.30325656,,94.8849753,82.52%,,134.48990733,,,44.64,0.95,2.949987,0.825244
2/9/2015 8:00:00,2/9/2015 9:00:00,2/9/2015 13:00:00,2/9/2015,13,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,48.3106793,,50.82766528,95.05%,,41.03317187,,,13.83,5.44,2.129381,0.95048
2/9/2015 9:00:00,2/9/2015 10:00:00,2/9/2015 14:00:00,2/9/2015,14,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,95.24089186,,100.51724298,94.75%,,93.24915488,,,27.23,8.93,2.578793,0.947508
2/9/2015 10:00:00,2/9/2015 11:00:00,2/9/2015 15:00:00,2/9/2015,15,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,268.652991,,279.10839136,96.25%,,345.35896992,,,126.02,5.14,2.633112,0.96254
2/9/2015 11:00:00,2/9/2015 12:00:00,2/9/2015 16:00:00,2/9/2015,16,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,181.9530016,,193.06771704,94.24%,,257.3521185,,,81.42,5.08,2.975169,0.942431
2/9/2015 12:00:00,2/9/2015 13:00:00,2/9/2015 17:00:00,2/9/2015,17,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,172.3693141,,179.8648208,95.83%,,195.41483545,,,67.35,8.8,2.566183,0.958327
2/9/2015 13:00:00,2/9/2015 14:00:00,2/9/2015 18:00:00,2/9/2015,18,PJMIIsched:2000,2,2,,,,,,,,2,-1.0000,-36.38,113.0172859,,118.05529568,95.73%,,140.89881982,,,41.73,5.84,2.961926,0.957325
2/9/2015 14:00:00,2/9/2015 15:00:00,2/9/2015 19:00:00,2/9/2015,19,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,58.28591334,,61.0478397,95.48%,,75.21648645,,,18.04,3.59,3.477415,0.954758
2/9/2015 15:00:00,2/9/2015 16:00:00,2/9/2015 20:00:00,2/9/2015,20,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,97.24799835,,102.9990535,94.42%,,98.31879575,,,36.68,6.51,2.276425,0.944164
